R,nome,squadra
C,Hrustic,Verona,,,https://www.fantacalcio.it/ricerca?q=Hrustic,,,,,,,,,,,,,,,,
C,Ikone',Fiorentina,,,https://www.fantacalcio.it/ricerca?q=Ikone',,,,,,,,,,,,,,,,
C,Ilic,Torino,,,https://www.fantacalcio.it/ricerca?q=Ilic,,,,,,,,,,,,,,,,
C,Iling Junior,Juventus,,,https://www.fantacalcio.it/ricerca?q=Iling Junior,,,,,,,,,,,,,,,,
C,Infantino,Fiorentina,,,https://www.fantacalcio.it/ricerca?q=Infantino,,,,,,,,,,,,,,,,
C,Jagiello,Genoa,,,https://www.fantacalcio.it/ricerca?q=Jagiello,,,,,,,,,,,,,,,,
C,Jankto,Cagliari,,,https://www.fantacalcio.it/ricerca?q=Jankto,,,,,,,,,,,,,,,,
C,Joselito,Verona,,,https://www.fantacalcio.it/ricerca?q=Joselito,,,,,,,,,,,,,,,,
C,Kaba,Lecce,,,https://www.fantacalcio.it/ricerca?q=Kaba,,,,,,,,,,,,,,,,
C,Kamada,Lazio,,,https://www.fantacalcio.it/ricerca?q=Kamada,,,,,,,,,,,,,,,,
C,Kastanos,Salernitana,,,https://www.fantacalcio.it/ricerca?q=Kastanos,,,,,,,,,,,,,,,,
C,Klaassen,Inter,,,https://www.fantacalcio.it/ricerca?q=Klaassen,,,,,,,,,,,,,,,,
C,Koopmeiners,Atalanta,,,https://www.fantacalcio.it/ricerca?q=Koopmeiners,,,,,,,,,,,,,,,,
C,Kostic,Juventus,,,https://www.fantacalcio.it/ricerca?q=Kostic,,,,,,,,,,,,,,,,
C,Kovalenko,Empoli,,,https://www.fantacalcio.it/ricerca?q=Kovalenko,,,,,,,,,,,,,,,,
C,Krunic,Milan,,,https://www.fantacalcio.it/ricerca?q=Krunic,,,,,,,,,,,,,,,,
C,Kutlu,Genoa,,,https://www.fantacalcio.it/ricerca?q=Kutlu,,,,,,,,,,,,,,,,
C,Lazovic,Verona,,,https://www.fantacalcio.it/ricerca?q=Lazovic,,,,,,,,,,,,,,,,
C,Legowski,Salernitana,,,https://www.fantacalcio.it/ricerca?q=Legowski,,,,,,,,,,,,,,,,
C,Lindstrom,Napoli,,,https://www.fantacalcio.it/ricerca?q=Lindstrom,,,,,,,,,,,,,,,,
C,Linetty,Torino,,,https://www.fantacalcio.it/ricerca?q=Linetty,,,,,,,,,,,,,,,,
C,Lipani,Sassuolo,,,https://www.fantacalcio.it/ricerca?q=Lipani,,,,,,,,,,,,,,,,
C,Lobotka,Napoli,,,https://www.fantacalcio.it/ricerca?q=Lobotka,,,,,,,,,,,,,,,,
C,Locatelli,Juventus,,,https://www.fantacalcio.it/ricerca?q=Locatelli,,,,,,,,,,,,,,,,
C,Loftus-Cheek,Milan,,,https://www.fantacalcio.it/ricerca?q=Loftus-Cheek,,,,,,,,,,,,,,,,
C,Lopez M.,Fiorentina,,,https://www.fantacalcio.it/ricerca?q=Lopez M.,,,,,,,,,,,,,,,,
C,Lovric,Udinese,,,https://www.fantacalcio.it/ricerca?q=Lovric,,,,,,,,,,,,,,,,
C,Luis Alberto,Lazio,,,https://www.fantacalcio.it/ricerca?q=Luis Alberto,,,,,,,,,,,,,,,,
C,Lulic K.,Frosinone,,,https://www.fantacalcio.it/ricerca?q=Lulic K.,,,,,,,,,,,,,,,,
C,Machin,Monza,,,https://www.fantacalcio.it/ricerca?q=Machin,,,,,,,,,,,,,,,,
C,Maggiore,Salernitana,,,https://www.fantacalcio.it/ricerca?q=Maggiore,,,,,,,,,,,,,,,,
C,Makoumbou,Cagliari,,,https://www.fantacalcio.it/ricerca?q=Makoumbou,,,,,,,,,,,,,,,,
C,Maldini,Empoli,,,https://www.fantacalcio.it/ricerca?q=Maldini,,,,,,,,,,,,,,,,
C,Maleh,Empoli,,,https://www.fantacalcio.it/ricerca?q=Maleh,,,,,,,,,,,,,,,,
C,Malinovskyi,Genoa,,,https://www.fantacalcio.it/ricerca?q=Malinovskyi,,,,,,,,,,,,,,,,
C,Mancosu,Cagliari,,,https://www.fantacalcio.it/ricerca?q=Mancosu,,,,,,,,,,,,,,,,
C,Mandragora,Fiorentina,,,https://www.fantacalcio.it/ricerca?q=Mandragora,,,,,,,,,,,,,,,,
C,Marin,Empoli,,,https://www.fantacalcio.it/ricerca?q=Marin,,,,,,,,,,,,,,,,
C,Martegani,Salernitana,,,https://www.fantacalcio.it/ricerca?q=Martegani,,,,,,,,,,,,,,,,
C,Matheus Henrique,Sassuolo,,,https://www.fantacalcio.it/ricerca?q=Matheus Henrique,,,,,,,,,,,,,,,,
C,Mazzitelli,Frosinone,,,https://www.fantacalcio.it/ricerca?q=Mazzitelli,,,,,,,,,,,,,,,,
C,Mboula,Verona,,,https://www.fantacalcio.it/ricerca?q=Mboula,,,,,,,,,,,,,,,,
C,Mckennie,Juventus,,,https://www.fantacalcio.it/ricerca?q=Mckennie,,,,,,,,,,,,,,,,
C,Messias,Genoa,,,https://www.fantacalcio.it/ricerca?q=Messias,,,,,,,,,,,,,,,,
C,Miranchuk,Atalanta,,,https://www.fantacalcio.it/ricerca?q=Miranchuk,,,,,,,,,,,,,,,,
C,Miretti,Juventus,,,https://www.fantacalcio.it/ricerca?q=Miretti,,,,,,,,,,,,,,,,
C,Mkhitaryan,Inter,,,https://www.fantacalcio.it/ricerca?q=Mkhitaryan,,,,,,,,,,,,,,,,
C,Moro N.,Bologna,,,https://www.fantacalcio.it/ricerca?q=Moro N.,,,,,,,,,,,,,,,,
C,Musah,Milan,,,https://www.fantacalcio.it/ricerca?q=Musah,,,,,,,,,,,,,,,,
C,Nandez,Cagliari,,,https://www.fantacalcio.it/ricerca?q=Nandez,,,,,,,,,,,,,,,,
C,Ndoye,Bologna,,,https://www.fantacalcio.it/ricerca?q=Ndoye,,,,,,,,,,,,,,,,
C,Nicolussi Caviglia,Juventus,,,https://www.fantacalcio.it/ricerca?q=Nicolussi Caviglia,,,,,,,,,,,,,,,,
C,Obiang,Sassuolo,,,https://www.fantacalcio.it/ricerca?q=Obiang,,,,,,,,,,,,,,,,
C,Oristanio,Cagliari,,,https://www.fantacalcio.it/ricerca?q=Oristanio,,,,,,,,,,,,,,,,
C,Orsolini,Bologna,,,https://www.fantacalcio.it/ricerca?q=Orsolini,,,,,,,,,,,,,,,,
C,Oudin,Lecce,,,https://www.fantacalcio.it/ricerca?q=Oudin,,,,,,,,,,,,,,,,
C,Pafundi,Udinese,,,https://www.fantacalcio.it/ricerca?q=Pafundi,,,,,,,,,,,,,,,,
C,Pagano,Roma,,,https://www.fantacalcio.it/ricerca?q=Pagano,,,,,,,,,,,,,,,,
C,Paredes,Roma,,,https://www.fantacalcio.it/ricerca?q=Paredes,,,,,,,,,,,,,,,,
C,Pasalic,Atalanta,,,https://www.fantacalcio.it/ricerca?q=Pasalic,,,,,,,,,,,,,,,,
C,Payero,Udinese,,,https://www.fantacalcio.it/ricerca?q=Payero,,,,,,,,,,,,,,,,
C,Pellegrini Lo.,Roma,,,https://www.fantacalcio.it/ricerca?q=Pellegrini Lo.,,,,,,,,,,,,,,,,
C,Pessina,Monza,,,https://www.fantacalcio.it/ricerca?q=Pessina,,,,,,,,,,,,,,,,
C,Pobega,Milan,,,https://www.fantacalcio.it/ricerca?q=Pobega,,,,,,,,,,,,,,,,
C,Pogba,Juventus,,,https://www.fantacalcio.it/ricerca?q=Pogba,,,,,,,,,,,,,,,,
C,Politano,Napoli,,,https://www.fantacalcio.it/ricerca?q=Politano,,,,,,,,,,,,,,,,
C,Prati,Cagliari,,,https://www.fantacalcio.it/ricerca?q=Prati,,,,,,,,,,,,,,,,
C,Pulisic,Milan,,,https://www.fantacalcio.it/ricerca?q=Pulisic,,,,,,,,,,,,,,,,
C,Quina,Udinese,,,https://www.fantacalcio.it/ricerca?q=Quina,,,,,,,,,,,,,,,,
C,Rabiot,Juventus,,,https://www.fantacalcio.it/ricerca?q=Rabiot,,,,,,,,,,,,,,,,
C,Racic,Sassuolo,,,https://www.fantacalcio.it/ricerca?q=Racic,,,,,,,,,,,,,,,,
C,Radonjic,Torino,,,https://www.fantacalcio.it/ricerca?q=Radonjic,,,,,,,,,,,,,,,,
C,Rafia,Lecce,,,https://www.fantacalcio.it/ricerca?q=Rafia,,,,,,,,,,,,,,,,
C,Ramadani,Lecce,,,https://www.fantacalcio.it/ricerca?q=Ramadani,,,,,,,,,,,,,,,,
C,Ranocchia F.,Empoli,,,https://www.fantacalcio.it/ricerca?q=Ranocchia F.,,,,,,,,,,,,,,,,
C,Reijnders,Milan,,,https://www.fantacalcio.it/ricerca?q=Reijnders,,,,,,,,,,,,,,,,
C,Reinier,Frosinone,,,https://www.fantacalcio.it/ricerca?q=Reinier,,,,,,,,,,,,,,,,
C,Renato Sanches,Roma,,,https://www.fantacalcio.it/ricerca?q=Renato Sanches,,,,,,,,,,,,,,,,
C,Ricci S.,Torino,,,https://www.fantacalcio.it/ricerca?q=Ricci S.,,,,,,,,,,,,,,,,
C,Rog,Cagliari,,,https://www.fantacalcio.it/ricerca?q=Rog,,,,,,,,,,,,,,,,
C,Romero L.,Milan,,,https://www.fantacalcio.it/ricerca?q=Romero L.,,,,,,,,,,,,,,,,
C,Rovella,Lazio,,,https://www.fantacalcio.it/ricerca?q=Rovella,,,,,,,,,,,,,,,,
C,Sabiri,Fiorentina,,,https://www.fantacalcio.it/ricerca?q=Sabiri,,,,,,,,,,,,,,,,
C,Saelemaekers,Bologna,,,https://www.fantacalcio.it/ricerca?q=Saelemaekers,,,,,,,,,,,,,,,,
C,Samardzic,Udinese,,,https://www.fantacalcio.it/ricerca?q=Samardzic,,,,,,,,,,,,,,,,
C,Saponara,Verona,,,https://www.fantacalcio.it/ricerca?q=Saponara,,,,,,,,,,,,,,,,
C,Sensi,Inter,,,https://www.fantacalcio.it/ricerca?q=Sensi,,,,,,,,,,,,,,,,
C,Serdar,Verona,,,https://www.fantacalcio.it/ricerca?q=Serdar,,,,,,,,,,,,,,,,
C,Sottil,Fiorentina,,,https://www.fantacalcio.it/ricerca?q=Sottil,,,,,,,,,,,,,,,,
C,Strefezza,Lecce,,,https://www.fantacalcio.it/ricerca?q=Strefezza,,,,,,,,,,,,,,,,
C,Strootman,Genoa,,,https://www.fantacalcio.it/ricerca?q=Strootman,,,,,,,,,,,,,,,,
C,Sulemana I.,Cagliari,,,https://www.fantacalcio.it/ricerca?q=Sulemana I.,,,,,,,,,,,,,,,,
C,Suslov,Verona,,,https://www.fantacalcio.it/ricerca?q=Suslov,,,,,,,,,,,,,,,,
C,Tameze,Torino,,,https://www.fantacalcio.it/ricerca?q=Tameze,,,,,,,,,,,,,,,,
C,Tchaouna,Salernitana,,,https://www.fantacalcio.it/ricerca?q=Tchaouna,,,,,,,,,,,,,,,,
C,Tchatchoua,Verona,,,https://www.fantacalcio.it/ricerca?q=Tchatchoua,,,,,,,,,,,,,,,,
C,Thorsby,Genoa,,,https://www.fantacalcio.it/ricerca?q=Thorsby,,,,,,,,,,,,,,,,
C,Thorstvedt,Sassuolo,,,https://www.fantacalcio.it/ricerca?q=Thorstvedt,,,,,,,,,,,,,,,,
C,Urbanski,Bologna,,,https://www.fantacalcio.it/ricerca?q=Urbanski,,,,,,,,,,,,,,,,
C,Vecino,Lazio,,,https://www.fantacalcio.it/ricerca?q=Vecino,,,,,,,,,,,,,,,,
C,Vignato S.,Monza,,,https://www.fantacalcio.it/ricerca?q=Vignato S.,,,,,,,,,,,,,,,,
C,Viola,Cagliari,,,https://www.fantacalcio.it/ricerca?q=Viola,,,,,,,,,,,,,,,,
C,Vlasic,Torino,,,https://www.fantacalcio.it/ricerca?q=Vlasic,,,,,,,,,,,,,,,,
C,Volpato,Sassuolo,,,https://www.fantacalcio.it/ricerca?q=Volpato,,,,,,,,,,,,,,,,
C,Walace,Udinese,,,https://www.fantacalcio.it/ricerca?q=Walace,,,,,,,,,,,,,,,,
C,Weah,Juventus,,,https://www.fantacalcio.it/ricerca?q=Weah,,,,,,,,,,,,,,,,
C,Zaccagni,Lazio,,,https://www.fantacalcio.it/ricerca?q=Zaccagni,,,,,,,,,,,,,,,,
C,Zalewski,Roma,,,https://www.fantacalcio.it/ricerca?q=Zalewski,,,,,,,,,,,,,,,,
C,Zambo Anguissa,Napoli,,,https://www.fantacalcio.it/ricerca?q=Zambo Anguissa,,,,,,,,,,,,,,,,
C,Zarraga,Udinese,,,https://www.fantacalcio.it/ricerca?q=Zarraga,,,,,,,,,,,,,,,,
C,Zerbin,Napoli,,,https://www.fantacalcio.it/ricerca?q=Zerbin,,,,,,,,,,,,,,,,
C,Zielinski,Napoli,,,https://www.fantacalcio.it/ricerca?q=Zielinski,,,,,,,,,,,,,,,,
A,Abraham,Roma,,,https://www.fantacalcio.it/ricerca?q=Abraham,,,,,,,,,,,,,,,,
A,Ake' M.,Udinese,,,https://www.fantacalcio.it/ricerca?q=Ake' M.,,,,,,,,,,,,,,,,
A,Almqvist,Lecce,,,https://www.fantacalcio.it/ricerca?q=Almqvist,,,,,,,,,,,,,,,,
A,Alvarez A.,Sassuolo,,,https://www.fantacalcio.it/ricerca?q=Alvarez A.,,,,,,,,,,,,,,,,
A,Arnautovic,Inter,,,https://www.fantacalcio.it/ricerca?q=Arnautovic,,,,,,,,,,,,,,,,
A,Azmoun,Roma,,,https://www.fantacalcio.it/ricerca?q=Azmoun,,,,,,,,,,,,,,,,
A,Banda,Lecce,,,https://www.fantacalcio.it/ricerca?q=Banda,,,,,,,,,,,,,,,,
A,Barrow,Bologna,,,https://www.fantacalcio.it/ricerca?q=Barrow,,,,,,,,,,,,,,,,
A,Belotti,Roma,,,https://www.fantacalcio.it/ricerca?q=Belotti,,,,,,,,,,,,,,,,
A,Beltran L.,Fiorentina,,,https://www.fantacalcio.it/ricerca?q=Beltran L.,,,,,,,,,,,,,,,,
A,Berardi,Sassuolo,,,https://www.fantacalcio.it/ricerca?q=Berardi,,,,,,,,,,,,,,,,
A,Bidaoui,Frosinone,,,https://www.fantacalcio.it/ricerca?q=Bidaoui,,,,,,,,,,,,,,,,
A,Bonazzoli,Verona,,,https://www.fantacalcio.it/ricerca?q=Bonazzoli,,,,,,,,,,,,,,,,
A,Botheim,Salernitana,,,https://www.fantacalcio.it/ricerca?q=Botheim,,,,,,,,,,,,,,,,
A,Braaf,Verona,,,https://www.fantacalcio.it/ricerca?q=Braaf,,,,,,,,,,,,,,,,
A,Brekalo,Fiorentina,,,https://www.fantacalcio.it/ricerca?q=Brekalo,,,,,,,,,,,,,,,,
A,Brenner,Udinese,,,https://www.fantacalcio.it/ricerca?q=Brenner,,,,,,,,,,,,,,,,
A,Burnete,Lecce,,,https://www.fantacalcio.it/ricerca?q=Burnete,,,,,,,,,,,,,,,,
A,Cambiaghi,Empoli,,,https://www.fantacalcio.it/ricerca?q=Cambiaghi,,,,,,,,,,,,,,,,
A,Cancellieri,Empoli,,,https://www.fantacalcio.it/ricerca?q=Cancellieri,,,,,,,,,,,,,,,,
A,Caprari,Monza,,,https://www.fantacalcio.it/ricerca?q=Caprari,,,,,,,,,,,,,,,,
A,Caputo,Empoli,,,https://www.fantacalcio.it/ricerca?q=Caputo,,,,,,,,,,,,,,,,
A,Caso,Frosinone,,,https://www.fantacalcio.it/ricerca?q=Caso,,,,,,,,,,,,,,,,
A,Castellanos,Lazio,,,https://www.fantacalcio.it/ricerca?q=Castellanos,,,,,,,,,,,,,,,,
A,Ceide,Sassuolo,,,https://www.fantacalcio.it/ricerca?q=Ceide,,,,,,,,,,,,,,,,
A,Cheddira,Frosinone,,,https://www.fantacalcio.it/ricerca?q=Cheddira,,,,,,,,,,,,,,,,
A,Chiesa,Juventus,,,https://www.fantacalcio.it/ricerca?q=Chiesa,,,,,,,,,,,,,,,,
A,Colombo,Monza,,,https://www.fantacalcio.it/ricerca?q=Colombo,,,,,,,,,,,,,,,,
A,Corfitzen,Lecce,,,https://www.fantacalcio.it/ricerca?q=Corfitzen,,,,,,,,,,,,,,,,
A,Cuni,Frosinone,,,https://www.fantacalcio.it/ricerca?q=Cuni,,,,,,,,,,,,,,,,
A,Davis K.,Udinese,,,https://www.fantacalcio.it/ricerca?q=Davis K.,,,,,,,,,,,,,,,,
A,Defrel,Sassuolo,,,https://www.fantacalcio.it/ricerca?q=Defrel,,,,,,,,,,,,,,,,
A,Destro,Empoli,,,https://www.fantacalcio.it/ricerca?q=Destro,,,,,,,,,,,,,,,,
A,Deulofeu,Udinese,,,https://www.fantacalcio.it/ricerca?q=Deulofeu,,,,,,,,,,,,,,,,
A,Dia,Salernitana,,,https://www.fantacalcio.it/ricerca?q=Dia,,,,,,,,,,,,,,,,
A,Djuric,Verona,,,https://www.fantacalcio.it/ricerca?q=Djuric,,,,,,,,,,,,,,,,
A,Dybala,Roma,,,https://www.fantacalcio.it/ricerca?q=Dybala,,,,,,,,,,,,,,,,
A,Ekong,Empoli,,,https://www.fantacalcio.it/ricerca?q=Ekong,,,,,,,,,,,,,,,,
A,Ekuban,Genoa,,,https://www.fantacalcio.it/ricerca?q=Ekuban,,,,,,,,,,,,,,,,
A,Giroud,Milan,,,https://www.fantacalcio.it/ricerca?q=Giroud,,,,,,,,,,,,,,,,
A,Gonzalez N.,Fiorentina,,,https://www.fantacalcio.it/ricerca?q=Gonzalez N.,,,,,,,,,,,,,,,,
A,Henry,Verona,,,https://www.fantacalcio.it/ricerca?q=Henry,,,,,,,,,,,,,,,,
A,Ikwuemesi,Salernitana,,,https://www.fantacalcio.it/ricerca?q=Ikwuemesi,,,,,,,,,,,,,,,,
A,Immobile,Lazio,,,https://www.fantacalcio.it/ricerca?q=Immobile,,,,,,,,,,,,,,,,
A,Isaksen,Lazio,,,https://www.fantacalcio.it/ricerca?q=Isaksen,,,,,,,,,,,,,,,,
A,Jovane,Salernitana,,,https://www.fantacalcio.it/ricerca?q=Jovane,,,,,,,,,,,,,,,,
A,Jovic,Milan,,,https://www.fantacalcio.it/ricerca?q=Jovic,,,,,,,,,,,,,,,,
A,Kaio Jorge,Frosinone,,,https://www.fantacalcio.it/ricerca?q=Kaio Jorge,,,,,,,,,,,,,,,,
A,Kallon,Verona,,,https://www.fantacalcio.it/ricerca?q=Kallon,,,,,,,,,,,,,,,,
A,Karamoh,Torino,,,https://www.fantacalcio.it/ricerca?q=Karamoh,,,,,,,,,,,,,,,,
A,Karlsson,Bologna,,,https://www.fantacalcio.it/ricerca?q=Karlsson,,,,,,,,,,,,,,,,
A,Kean,Juventus,,,https://www.fantacalcio.it/ricerca?q=Kean,,,,,,,,,,,,,,,,
A,Kokorin,Fiorentina,,,https://www.fantacalcio.it/ricerca?q=Kokorin,,,,,,,,,,,,,,,,
A,Kouame',Fiorentina,,,https://www.fantacalcio.it/ricerca?q=Kouame',,,,,,,,,,,,,,,,
A,Krstovic,Lecce,,,https://www.fantacalcio.it/ricerca?q=Krstovic,,,,,,,,,,,,,,,,
A,Kvaratskhelia,Napoli,,,https://www.fantacalcio.it/ricerca?q=Kvaratskhelia,,,,,,,,,,,,,,,,
A,Kvernadze,Frosinone,,,https://www.fantacalcio.it/ricerca?q=Kvernadze,,,,,,,,,,,,,,,,
A,Lapadula,Cagliari,,,https://www.fantacalcio.it/ricerca?q=Lapadula,,,,,,,,,,,,,,,,
A,Lauriente',Sassuolo,,,https://www.fantacalcio.it/ricerca?q=Lauriente',,,,,,,,,,,,,,,,
A,Lookman,Atalanta,,,https://www.fantacalcio.it/ricerca?q=Lookman,,,,,,,,,,,,,,,,
A,Lucca,Udinese,,,https://www.fantacalcio.it/ricerca?q=Lucca,,,,,,,,,,,,,,,,
